id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
4931,urban,4,0.14,25,dim,rainy,False,True,evening,True,False,1,0.21
4932,highway,4,0.37,70,night,clear,True,True,evening,True,True,0,0.38
4933,highway,3,0.79,25,night,foggy,False,True,afternoon,False,False,2,0.49
4934,highway,2,0.5,45,daylight,foggy,False,True,morning,False,True,2,0.19
4935,urban,3,0.29,45,daylight,rainy,False,False,morning,True,False,1,0.18
4936,urban,1,0.03,60,daylight,foggy,False,True,evening,True,True,1,0.35
4937,urban,4,0.68,25,daylight,rainy,True,True,evening,False,False,2,0.32
4938,rural,3,0.63,25,dim,rainy,True,False,afternoon,False,False,0,0.29
4939,urban,2,0.61,45,night,clear,False,True,evening,False,False,1,0.46
4940,rural,3,0.37,25,dim,rainy,True,False,morning,True,True,1,0.16
4941,urban,3,0.38,35,dim,clear,False,True,afternoon,False,False,1,0.12
4942,rural,3,0.74,25,night,clear,False,True,morning,True,False,3,0.59
4943,rural,4,0.76,70,daylight,foggy,False,True,morning,False,False,3,0.61
4944,rural,4,0.61,60,night,rainy,False,True,evening,True,True,0,0.63
4945,highway,4,0.84,35,dim,clear,False,True,morning,False,False,1,0.23
4946,rural,4,0.79,25,dim,rainy,False,True,afternoon,False,True,2,0.33
4947,rural,4,0.65,45,daylight,foggy,True,True,evening,False,False,1,0.27
4948,urban,2,0.08,70,dim,clear,True,True,evening,False,False,1,0.22
4949,rural,4,0.63,25,daylight,clear,False,True,morning,False,True,1,0.19
4950,rural,4,0.47,45,daylight,rainy,False,False,evening,True,False,1,0.18
4951,highway,4,0.02,60,dim,foggy,False,True,evening,False,False,2,0.25
4952,urban,4,0.89,25,daylight,clear,True,False,afternoon,True,True,1,0.27
4953,highway,4,0.62,60,daylight,rainy,False,False,morning,True,True,2,0.51
4954,highway,1,0.61,70,night,clear,True,False,afternoon,False,False,1,0.61
4955,rural,2,0.42,45,daylight,clear,True,False,afternoon,True,False,1,0.15
4956,rural,2,0.84,25,daylight,clear,False,False,afternoon,True,False,1,0.23
4957,urban,3,0.67,35,dim,rainy,False,False,afternoon,True,True,2,0.33
4958,highway,1,0.67,25,daylight,foggy,False,True,afternoon,True,True,2,0.29
4959,urban,1,0.33,35,dim,rainy,True,False,afternoon,False,True,1,0.27
4960,urban,2,0.6,60,night,rainy,False,True,afternoon,True,False,4,0.78
4961,urban,2,0.56,35,daylight,foggy,True,True,evening,True,True,3,0.43
4962,urban,1,0.78,60,daylight,clear,True,True,evening,True,True,1,0.4
4963,highway,3,0.74,70,dim,foggy,True,True,evening,False,False,1,0.44
4964,highway,2,0.7,70,night,clear,False,True,evening,False,False,2,0.65
4965,highway,3,0.32,35,dim,foggy,False,True,evening,True,False,1,0.13
4966,urban,2,0.44,70,daylight,foggy,False,True,afternoon,False,True,1,0.45
4967,rural,3,0.03,25,night,clear,True,True,afternoon,True,False,2,0.18
4968,rural,4,0.41,45,daylight,clear,True,True,morning,True,False,0,0.06
4969,rural,1,0.63,35,daylight,clear,True,False,evening,False,True,1,0.26
4970,rural,1,0.26,70,dim,foggy,False,True,evening,False,True,1,0.4
4971,highway,1,0.57,35,night,rainy,True,True,evening,True,False,0,0.49
4972,highway,4,0.78,70,daylight,rainy,True,True,morning,True,True,3,0.69
4973,rural,1,0.19,70,daylight,clear,True,False,evening,True,False,2,0.32
4974,rural,2,0.91,35,daylight,foggy,True,True,evening,True,True,1,0.36
4975,urban,4,0.33,35,daylight,rainy,True,True,afternoon,True,False,0,0.17
4976,highway,1,0.83,35,night,rainy,False,True,evening,False,True,2,0.52
4977,urban,4,0.83,60,dim,clear,True,True,evening,False,False,1,0.54
4978,rural,3,0.07,70,daylight,foggy,False,False,evening,True,False,1,0.32
4979,urban,4,0.84,70,daylight,foggy,False,True,evening,True,False,0,0.58
4980,urban,3,0.56,45,daylight,clear,True,False,evening,True,True,0,0.19
4981,highway,4,0.78,60,daylight,clear,False,True,afternoon,False,False,1,0.36
4982,urban,4,0.34,45,night,clear,True,False,afternoon,False,True,1,0.29
4983,rural,2,0.38,45,daylight,rainy,False,True,evening,True,False,1,0.25
4984,urban,4,0.38,60,dim,rainy,True,False,afternoon,True,True,2,0.46
4985,urban,2,0.56,35,dim,foggy,False,True,afternoon,False,False,2,0.3
4986,urban,1,0.71,70,night,foggy,False,True,evening,False,True,1,0.65
4987,rural,1,0.21,35,night,foggy,True,False,afternoon,False,True,1,0.33
4988,rural,3,0.39,35,dim,foggy,True,False,afternoon,True,True,1,0.18
4989,rural,3,0.84,70,daylight,clear,True,False,morning,True,True,2,0.46
4990,urban,3,0.99,35,daylight,foggy,True,True,afternoon,True,True,3,0.47
4991,highway,4,0.87,60,dim,rainy,False,True,morning,True,False,1,0.61
4992,highway,4,0.71,60,dim,clear,False,True,afternoon,True,False,1,0.32
4993,highway,4,0.45,60,dim,clear,False,False,morning,False,False,1,0.2
4994,rural,3,0.14,45,night,rainy,True,True,afternoon,False,True,0,0.38
4995,highway,3,0.94,25,daylight,foggy,True,False,evening,True,True,1,0.33
4996,urban,4,0.44,60,dim,rainy,False,True,afternoon,True,True,1,0.43
4997,urban,1,0.45,60,daylight,clear,False,False,evening,False,True,1,0.24
4998,rural,1,0.92,25,daylight,foggy,True,True,evening,False,False,1,0.34
4999,urban,1,0.67,45,dim,foggy,False,True,afternoon,False,False,1,0.29
5000,urban,3,0.02,35,dim,foggy,True,True,afternoon,True,True,1,0.11
5001,rural,1,0.54,45,daylight,rainy,True,False,afternoon,True,True,2,0.18
5002,highway,4,0.76,35,night,clear,True,True,morning,False,True,0,0.38
5003,rural,3,0.86,25,daylight,foggy,False,True,morning,False,False,3,0.57
5004,rural,2,0.07,70,daylight,rainy,True,True,afternoon,True,True,1,0.32
5005,rural,2,0.15,25,daylight,clear,True,False,morning,True,True,2,0.03
5006,rural,4,0.24,35,daylight,foggy,True,False,afternoon,True,False,0,0.17
5007,highway,2,0.06,60,daylight,rainy,True,False,afternoon,False,False,2,0.34
5008,rural,2,0.58,45,dim,foggy,True,True,evening,False,True,1,0.32
5009,rural,2,0.53,35,daylight,rainy,False,False,morning,True,False,1,0.24
5010,rural,1,0.05,35,dim,foggy,False,True,morning,True,True,1,0.06
5011,highway,3,0.54,70,dim,rainy,False,True,afternoon,False,False,1,0.57
5012,highway,3,0.07,25,night,foggy,False,False,evening,False,True,0,0.3
5013,urban,2,0.63,70,dim,foggy,False,True,evening,False,False,1,0.59
5014,highway,4,0.23,35,dim,rainy,False,True,evening,False,True,1,0.13
5015,urban,3,0.07,25,night,clear,False,True,evening,True,True,1,0.21
5016,rural,3,0.16,70,night,clear,False,True,evening,True,True,2,0.47
5017,highway,4,0.89,35,daylight,clear,True,True,afternoon,False,False,1,0.33
5018,rural,1,0.95,45,daylight,clear,True,False,evening,True,False,3,0.44
5019,urban,2,0.34,25,dim,rainy,False,True,afternoon,True,True,0,0.22
5020,urban,2,0.75,60,dim,foggy,True,False,afternoon,True,False,1,0.49
5021,urban,4,0.62,60,night,foggy,True,False,morning,True,True,2,0.65
5022,urban,1,0.25,35,dim,foggy,True,True,afternoon,False,False,1,0.21
5023,highway,4,0.83,25,night,foggy,False,False,afternoon,True,False,3,0.66
5024,urban,3,0.16,70,dim,rainy,True,False,morning,False,False,2,0.28
5025,highway,2,0.64,35,dim,rainy,False,False,evening,True,False,0,0.24
5026,urban,1,0.57,35,night,foggy,False,True,morning,False,False,1,0.42
5027,urban,4,0.1,45,daylight,foggy,True,True,afternoon,True,False,2,0.13
5028,urban,2,0.78,60,dim,clear,True,False,evening,True,True,2,0.48
5029,highway,1,0.31,25,daylight,rainy,False,True,evening,True,False,1,0.17
5030,highway,1,0.37,60,daylight,rainy,False,False,evening,False,False,1,0.4
5031,highway,2,0.31,45,daylight,foggy,True,True,morning,True,False,2,0.19
5032,highway,4,0.53,35,daylight,clear,False,True,evening,False,False,0,0.13
5033,highway,2,0.8,45,night,clear,False,False,evening,True,False,1,0.44
5034,highway,3,0.81,45,daylight,rainy,True,False,evening,False,True,1,0.35
5035,urban,3,0.37,70,daylight,foggy,False,True,afternoon,False,False,0,0.38
5036,urban,1,0.76,60,night,foggy,False,False,evening,True,True,1,0.76
5037,highway,2,0.73,25,dim,foggy,True,True,evening,False,True,3,0.47
5038,rural,4,0.42,70,daylight,rainy,False,False,evening,True,True,1,0.49
5039,urban,1,0.25,60,daylight,clear,False,True,afternoon,False,False,1,0.22
5040,rural,4,0.95,60,night,foggy,False,True,afternoon,True,False,1,0.7
5041,rural,1,0.12,45,night,clear,True,True,morning,False,False,1,0.32
5042,rural,2,0.63,35,dim,clear,True,True,afternoon,True,True,1,0.23
5043,urban,4,0.55,45,daylight,foggy,False,True,afternoon,True,False,0,0.15
5044,highway,3,0.17,35,dim,rainy,False,True,morning,True,True,2,0.15
5045,highway,3,0.29,45,night,clear,False,True,morning,True,True,0,0.3
5046,highway,1,0.62,45,night,rainy,False,False,evening,True,True,1,0.46
5047,highway,3,0.03,60,dim,rainy,True,False,afternoon,False,False,0,0.36
5048,urban,2,0.63,60,night,clear,True,True,evening,True,False,0,0.63
5049,urban,4,0.17,45,night,foggy,False,True,morning,True,False,1,0.3
5050,urban,1,0.31,45,daylight,rainy,False,False,evening,False,False,2,0.22
5051,urban,1,0.39,70,night,clear,False,False,morning,True,False,2,0.48
5052,urban,1,0.7,25,dim,rainy,False,True,evening,True,False,2,0.33
5053,highway,3,0.51,60,daylight,clear,True,True,afternoon,False,True,1,0.37
5054,highway,1,0.45,25,daylight,foggy,False,True,afternoon,True,True,1,0.27
5055,rural,2,0.56,70,night,foggy,True,False,afternoon,False,True,3,0.71
5056,urban,4,0.22,35,daylight,clear,False,False,evening,True,False,0,0.09
5057,rural,2,0.65,45,dim,foggy,False,True,afternoon,False,True,3,0.43
5058,rural,3,0.97,60,dim,clear,False,False,morning,True,True,3,0.51
5059,urban,1,0.93,60,dim,clear,True,True,afternoon,False,False,0,0.53
5060,urban,4,0.56,70,dim,rainy,True,True,evening,False,True,3,0.5
5061,highway,4,0.78,60,night,foggy,False,True,afternoon,True,True,4,0.79
5062,highway,4,0.09,70,dim,clear,False,False,evening,True,False,1,0.27
5063,highway,2,0.07,45,daylight,rainy,True,False,evening,False,True,1,0.16
5064,highway,4,0.32,25,dim,rainy,True,False,morning,False,False,0,0.22
5065,urban,2,0.0,60,night,clear,False,True,evening,False,True,2,0.43
5066,highway,2,0.22,35,night,foggy,True,True,afternoon,True,False,1,0.31
5067,rural,1,0.73,35,night,foggy,True,True,afternoon,True,False,2,0.59
5068,highway,4,0.02,35,dim,rainy,True,False,morning,True,True,2,0.22
5069,urban,2,0.88,45,dim,foggy,True,True,morning,False,False,1,0.37
5070,highway,4,0.14,60,dim,rainy,True,False,afternoon,True,False,1,0.3
5071,rural,2,0.01,25,dim,clear,False,False,morning,False,True,2,0.02
5072,rural,2,0.4,70,dim,foggy,True,False,morning,False,False,2,0.47
5073,urban,1,0.4,70,night,rainy,True,True,morning,True,True,2,0.68
5074,urban,4,0.77,45,dim,foggy,True,True,afternoon,True,False,1,0.34
5075,rural,4,0.25,25,daylight,clear,False,True,afternoon,False,True,2,0.14
5076,urban,3,0.1,60,night,clear,False,True,evening,False,False,1,0.68
5077,highway,1,0.73,60,night,clear,False,True,afternoon,True,False,1,0.53
5078,urban,4,0.15,60,daylight,clear,False,False,afternoon,False,True,2,0.27
5079,rural,3,0.22,45,night,clear,False,True,morning,True,False,0,0.23
5080,urban,3,0.29,70,night,rainy,False,True,afternoon,False,True,1,0.64
5081,rural,4,0.19,60,dim,rainy,False,False,evening,False,True,1,0.44
5082,highway,3,0.37,70,night,foggy,False,False,evening,True,False,1,0.69
5083,rural,4,0.57,70,dim,foggy,False,False,afternoon,False,True,2,0.59
5084,rural,2,0.12,60,night,clear,True,False,morning,False,False,2,0.33
5085,urban,4,0.68,70,daylight,foggy,True,False,afternoon,True,True,1,0.5
5086,rural,1,0.18,60,night,foggy,False,True,evening,True,False,2,0.47
5087,rural,1,0.57,60,night,foggy,False,True,morning,True,False,2,0.63
5088,urban,4,0.4,70,dim,foggy,False,True,afternoon,True,True,1,0.39
5089,urban,2,0.73,25,daylight,clear,False,False,afternoon,False,True,1,0.16
5090,highway,3,0.37,70,dim,clear,False,True,afternoon,True,False,0,0.32
5091,rural,3,0.63,70,night,rainy,False,False,evening,True,False,3,0.7
5092,highway,2,0.28,35,night,clear,False,True,morning,True,False,2,0.31
5093,urban,2,0.32,25,daylight,rainy,True,True,evening,False,False,1,0.22
5094,rural,1,0.61,25,dim,foggy,False,True,morning,True,False,0,0.32
5095,urban,3,0.28,70,dim,rainy,True,True,evening,False,False,2,0.4
5096,highway,4,0.07,25,daylight,rainy,True,False,afternoon,True,False,1,0.07
5097,highway,2,0.78,60,daylight,clear,True,True,morning,True,True,1,0.46
5098,highway,3,0.06,25,dim,rainy,False,True,evening,True,True,0,0.12
5099,highway,3,0.49,60,dim,foggy,True,True,evening,True,True,1,0.42
5100,rural,1,0.68,45,night,clear,True,True,morning,True,True,1,0.4
5101,highway,3,0.72,25,dim,foggy,False,False,evening,True,False,1,0.32
5102,urban,1,0.11,25,daylight,clear,False,False,afternoon,True,False,1,0.03
5103,urban,2,0.11,60,night,foggy,True,False,afternoon,False,False,1,0.7
5104,highway,2,0.68,25,daylight,rainy,False,False,morning,True,True,1,0.34
5105,rural,3,0.75,45,daylight,foggy,True,False,morning,False,True,3,0.37
5106,rural,2,0.55,45,dim,rainy,True,True,evening,False,True,1,0.28
5107,urban,2,0.97,35,night,foggy,True,True,afternoon,True,False,0,0.6
5108,urban,2,0.13,60,dim,clear,False,True,evening,False,True,2,0.29
5109,highway,1,0.57,25,night,foggy,False,False,evening,False,False,2,0.54
5110,highway,1,0.65,25,dim,foggy,True,True,afternoon,False,False,1,0.38
5111,rural,3,0.95,35,dim,clear,False,False,evening,True,False,0,0.41
5112,highway,1,0.65,25,daylight,foggy,False,True,evening,False,True,1,0.33
5113,urban,1,0.58,25,daylight,clear,False,False,afternoon,False,False,1,0.09
5114,rural,2,0.8,45,dim,foggy,False,True,afternoon,False,False,0,0.44
5115,highway,1,0.57,25,daylight,foggy,False,True,morning,False,True,0,0.35
5116,rural,3,0.85,35,daylight,rainy,True,False,afternoon,False,True,0,0.33
5117,rural,3,0.75,25,dim,foggy,False,False,afternoon,True,True,1,0.32
5118,highway,1,0.08,35,night,clear,False,True,morning,False,False,1,0.23
5119,highway,2,0.4,70,daylight,clear,False,False,evening,False,True,0,0.29
5120,urban,4,0.15,35,night,rainy,True,False,evening,False,False,2,0.2
5121,rural,4,0.89,45,dim,foggy,False,True,morning,False,True,3,0.47
5122,rural,3,0.29,70,night,clear,True,False,morning,True,False,1,0.49
5123,rural,2,0.68,60,dim,rainy,True,False,morning,True,False,1,0.4
5124,urban,4,0.73,45,dim,clear,False,False,morning,True,False,1,0.17
5125,highway,4,0.43,35,night,rainy,False,False,evening,True,True,1,0.42
5126,rural,2,0.7,70,night,clear,True,True,afternoon,False,False,2,0.64
5127,highway,2,0.03,60,daylight,clear,False,False,evening,True,True,0,0.19
5128,rural,2,0.46,25,dim,rainy,True,False,evening,False,False,0,0.22
5129,highway,1,0.13,45,daylight,clear,True,True,evening,True,True,0,0.01
5130,rural,2,0.18,70,dim,clear,False,True,evening,False,False,1,0.26
5131,rural,1,0.39,60,dim,foggy,True,True,afternoon,True,False,2,0.4
5132,highway,2,0.75,70,dim,foggy,False,False,afternoon,True,True,2,0.55
5133,rural,1,0.04,70,daylight,clear,True,False,evening,True,False,1,0.37
5134,urban,3,0.08,25,dim,foggy,False,True,morning,False,True,2,0.19
5135,highway,3,0.91,25,dim,foggy,False,False,evening,False,False,3,0.55
5136,highway,2,0.73,35,dim,rainy,True,False,morning,True,True,2,0.38
5137,highway,1,0.02,25,night,foggy,True,True,evening,False,False,0,0.23
5138,rural,4,0.27,25,night,foggy,False,False,afternoon,True,False,1,0.28
5139,rural,2,0.17,60,dim,clear,False,False,morning,False,False,1,0.16
5140,urban,4,0.59,25,night,clear,False,False,afternoon,False,False,1,0.43
5141,highway,3,0.87,70,night,clear,False,True,morning,True,True,1,0.69
5142,rural,4,0.01,25,daylight,rainy,True,True,afternoon,True,True,0,0.08
5143,urban,2,0.35,25,dim,foggy,False,False,evening,False,False,1,0.27
5144,rural,4,0.04,35,daylight,foggy,False,True,morning,True,True,1,0.07
5145,urban,1,0.16,35,daylight,clear,False,True,morning,False,False,1,0.05
5146,urban,1,0.79,70,night,foggy,False,True,evening,True,True,1,0.69
5147,urban,3,0.09,25,daylight,clear,False,False,afternoon,True,True,1,0.02
5148,rural,1,0.43,70,dim,clear,False,False,evening,True,False,0,0.2
5149,rural,2,0.09,45,night,foggy,False,False,evening,True,True,1,0.34
5150,rural,2,0.97,35,daylight,rainy,False,True,morning,False,True,4,0.52
5151,rural,1,0.68,70,daylight,clear,False,True,evening,True,False,2,0.48
5152,rural,4,0.16,70,daylight,foggy,False,True,evening,True,False,1,0.36
5153,urban,1,0.28,35,daylight,foggy,False,True,morning,False,True,1,0.17
5154,urban,3,0.18,25,night,clear,False,True,afternoon,True,False,0,0.34
5155,rural,4,0.23,35,night,rainy,False,True,morning,True,False,2,0.33
5156,urban,2,0.52,25,night,foggy,False,True,afternoon,True,True,3,0.58
5157,rural,2,0.12,45,night,foggy,False,False,afternoon,True,False,1,0.36
5158,highway,3,0.15,35,daylight,foggy,False,True,morning,False,True,1,0.17
5159,highway,4,0.42,45,daylight,foggy,False,True,evening,True,False,1,0.22
5160,highway,3,0.71,70,night,foggy,False,True,afternoon,True,True,0,0.63
5161,urban,1,0.35,45,dim,foggy,False,False,afternoon,True,False,2,0.12
5162,highway,2,0.37,45,night,clear,True,True,morning,True,False,2,0.39
5163,rural,3,0.4,70,daylight,foggy,True,True,afternoon,True,True,1,0.49
5164,urban,4,0.61,25,night,rainy,True,True,afternoon,True,False,3,0.55
5165,urban,4,0.59,60,dim,clear,True,False,morning,False,False,1,0.38
5166,rural,3,0.73,45,night,foggy,True,False,evening,False,True,1,0.54
5167,highway,3,0.51,35,daylight,rainy,True,False,morning,False,False,3,0.39
5168,rural,2,0.39,25,night,foggy,True,True,morning,False,False,0,0.47
5169,highway,3,0.45,60,dim,rainy,True,True,afternoon,True,True,2,0.48
5170,rural,2,0.57,60,daylight,foggy,True,True,afternoon,False,False,3,0.62
5171,highway,1,0.7,45,daylight,foggy,False,False,evening,True,False,1,0.3
5172,urban,3,0.52,45,dim,rainy,False,False,morning,False,True,0,0.29
5173,rural,2,0.56,60,daylight,clear,True,False,evening,False,False,2,0.41
5174,highway,4,0.52,45,dim,rainy,False,False,evening,True,True,1,0.34
5175,rural,3,0.79,45,night,foggy,True,False,morning,True,True,3,0.58
5176,highway,1,0.44,45,dim,clear,True,False,evening,False,False,1,0.12
5177,highway,2,0.12,35,night,rainy,False,False,morning,True,False,2,0.32
5178,highway,3,0.77,35,night,foggy,False,True,evening,False,False,3,0.65
5179,highway,4,0.85,60,dim,foggy,True,True,evening,False,False,0,0.54
5180,highway,4,0.67,45,dim,rainy,True,True,morning,False,False,2,0.32
5181,highway,2,0.79,60,night,clear,False,True,afternoon,True,True,1,0.68
5182,highway,3,0.33,70,daylight,clear,False,True,evening,True,False,1,0.23
5183,rural,1,0.57,35,dim,foggy,True,True,afternoon,False,True,2,0.25
5184,urban,4,0.52,35,dim,foggy,False,True,morning,True,False,1,0.32
5185,highway,4,0.64,70,daylight,clear,True,False,morning,False,False,1,0.35
5186,urban,1,0.65,35,dim,clear,True,True,evening,True,False,1,0.21
5187,highway,1,0.75,60,dim,clear,False,True,afternoon,True,True,2,0.28
5188,urban,1,0.06,60,dim,clear,False,False,morning,True,True,2,0.15
5189,highway,2,0.85,70,dim,foggy,False,True,evening,True,False,0,0.61
5190,highway,4,0.37,60,daylight,clear,False,True,morning,True,True,1,0.33
5191,urban,4,0.52,70,night,foggy,True,True,evening,True,True,2,0.63
5192,urban,1,0.7,60,dim,rainy,False,True,morning,False,False,0,0.58
5193,rural,2,0.39,70,dim,clear,True,False,morning,False,False,2,0.32
5194,rural,3,0.04,70,dim,clear,False,True,morning,True,False,1,0.26
5195,highway,4,0.51,70,night,foggy,True,False,morning,False,True,1,0.69
5196,rural,2,0.73,45,daylight,foggy,True,True,morning,True,True,1,0.32
5197,rural,3,0.49,45,dim,rainy,True,True,evening,True,False,1,0.24
5198,urban,1,0.65,25,dim,foggy,True,False,afternoon,False,True,0,0.24
5199,highway,2,0.76,70,daylight,foggy,True,False,morning,True,True,3,0.62
