id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
14345,highway,3,0.4,70,dim,rainy,False,False,evening,False,True,1,0.41
14346,highway,3,0.32,70,dim,foggy,True,False,afternoon,False,True,0,0.39
14347,highway,1,0.36,60,dim,clear,True,True,morning,False,False,0,0.37
14348,rural,2,0.86,70,daylight,foggy,True,True,evening,True,True,1,0.45
14349,rural,3,0.65,70,night,clear,True,True,morning,False,True,0,0.63
14350,rural,2,0.73,45,dim,rainy,False,True,morning,False,False,1,0.34
14351,highway,2,0.83,70,night,clear,False,False,evening,False,False,2,0.61
14352,urban,2,0.29,35,dim,rainy,True,False,afternoon,True,False,1,0.16
14353,rural,4,0.79,45,night,foggy,False,True,afternoon,True,False,1,0.45
14354,highway,4,0.24,60,dim,clear,False,True,morning,False,True,2,0.3
14355,rural,4,0.47,25,daylight,clear,True,False,evening,False,False,1,0.13
14356,rural,2,0.39,70,night,rainy,True,True,afternoon,True,True,1,0.67
14357,urban,1,0.51,45,night,rainy,False,True,morning,False,False,1,0.44
14358,urban,4,0.54,25,night,foggy,False,True,evening,False,False,2,0.54
14359,rural,1,0.79,25,daylight,foggy,True,True,evening,False,True,3,0.47
14360,rural,3,0.98,25,dim,rainy,False,True,evening,False,True,2,0.33
14361,urban,4,0.86,60,night,foggy,False,False,morning,False,False,3,0.87
14362,urban,1,0.65,45,night,clear,True,False,afternoon,False,True,0,0.4
14363,highway,4,0.03,70,daylight,clear,True,True,evening,True,False,2,0.25
14364,highway,1,0.15,60,dim,rainy,True,False,morning,False,False,1,0.27
14365,urban,2,0.77,35,night,rainy,False,False,evening,True,True,1,0.54
14366,urban,2,0.48,60,daylight,rainy,True,False,morning,True,False,1,0.45
14367,urban,4,0.78,25,night,clear,False,True,morning,False,False,2,0.36
14368,rural,1,0.63,60,daylight,foggy,True,False,evening,False,True,0,0.6
14369,rural,2,0.33,70,daylight,foggy,False,False,afternoon,False,True,1,0.34
14370,highway,1,0.28,45,night,clear,False,True,evening,False,True,0,0.23
14371,rural,4,0.95,25,night,clear,True,True,afternoon,False,True,4,0.59
14372,highway,2,0.31,70,daylight,clear,False,True,evening,True,True,1,0.36
14373,urban,2,0.58,60,night,foggy,False,False,evening,True,True,1,0.73
14374,urban,4,0.83,70,daylight,foggy,True,False,morning,True,True,0,0.52
14375,urban,1,0.37,25,dim,rainy,False,False,afternoon,True,False,1,0.31
14376,urban,1,0.56,70,daylight,clear,False,False,morning,True,True,0,0.34
14377,highway,1,0.39,25,night,foggy,False,False,morning,True,True,2,0.49
14378,urban,1,0.49,45,daylight,foggy,True,False,morning,False,True,1,0.28
14379,rural,4,0.07,60,daylight,rainy,True,False,afternoon,True,False,2,0.32
14380,highway,2,0.83,60,daylight,foggy,True,True,morning,False,False,1,0.58
14381,rural,3,0.67,45,night,rainy,False,False,evening,False,True,2,0.49
14382,highway,1,0.97,35,dim,rainy,True,False,morning,True,False,0,0.37
14383,rural,2,0.59,60,dim,rainy,True,False,afternoon,True,True,1,0.48
14384,highway,4,0.72,45,dim,foggy,True,False,evening,False,True,1,0.38
14385,urban,2,0.03,35,daylight,foggy,False,True,morning,False,False,1,0.12
14386,rural,2,0.35,60,daylight,foggy,False,False,evening,False,True,0,0.29
14387,rural,4,0.81,35,daylight,rainy,True,True,evening,False,False,2,0.3
14388,urban,1,0.93,60,night,foggy,False,False,morning,True,True,3,0.83
14389,rural,4,0.73,45,night,clear,True,False,afternoon,True,False,1,0.4
14390,rural,1,0.91,45,dim,clear,False,True,evening,True,True,0,0.32
14391,highway,1,0.61,25,night,clear,False,False,morning,True,True,2,0.29
14392,urban,2,0.0,25,night,clear,False,True,morning,False,True,2,0.22
14393,rural,1,0.04,45,dim,foggy,False,True,morning,False,True,0,0.07
14394,rural,4,0.11,45,dim,clear,False,False,evening,True,False,2,0.04
14395,urban,1,0.93,60,night,clear,True,True,morning,True,False,2,0.58
14396,highway,4,0.85,60,night,foggy,False,True,afternoon,False,True,1,0.75
14397,urban,3,0.64,60,dim,clear,False,False,afternoon,True,False,2,0.4
14398,rural,2,0.79,25,daylight,rainy,False,False,evening,True,True,1,0.32
14399,urban,2,0.57,45,daylight,clear,True,False,afternoon,True,True,1,0.17
14400,rural,1,0.77,70,night,clear,False,False,evening,True,False,2,0.72
14401,highway,1,0.19,70,night,clear,True,False,morning,False,True,0,0.37
14402,urban,1,0.77,60,night,rainy,True,True,morning,True,True,0,0.69
14403,rural,2,0.52,25,night,rainy,True,False,afternoon,True,True,3,0.59
14404,rural,4,0.04,45,night,rainy,True,True,morning,False,False,1,0.4
14405,rural,1,0.53,25,dim,foggy,True,False,evening,False,True,1,0.27
14406,urban,1,0.75,35,daylight,rainy,True,True,afternoon,True,False,0,0.32
14407,highway,3,0.75,25,daylight,foggy,True,True,afternoon,True,False,0,0.38
14408,urban,1,0.81,45,night,foggy,False,True,afternoon,True,True,2,0.62
14409,rural,1,0.52,25,night,foggy,True,True,morning,False,True,0,0.39
14410,urban,2,0.16,60,night,clear,False,False,morning,True,True,1,0.34
14411,urban,3,0.46,25,dim,foggy,True,False,evening,True,True,0,0.19
14412,urban,4,0.36,70,daylight,clear,False,False,morning,True,False,1,0.33
14413,highway,1,0.87,60,dim,rainy,True,True,evening,True,True,1,0.53
14414,urban,4,0.62,70,night,rainy,False,True,afternoon,True,True,4,0.69
14415,highway,4,0.86,35,dim,foggy,True,False,morning,True,False,1,0.43
14416,urban,4,0.67,45,dim,rainy,True,False,morning,False,True,1,0.29
14417,rural,3,0.32,35,daylight,foggy,True,False,evening,True,False,0,0.28
14418,rural,2,0.53,70,daylight,clear,False,False,afternoon,False,True,2,0.39
14419,highway,2,0.17,35,dim,rainy,False,True,evening,True,True,2,0.19
14420,urban,2,0.52,60,night,clear,False,False,afternoon,False,True,2,0.62
14421,rural,3,0.59,35,night,rainy,True,False,afternoon,True,False,1,0.49
14422,highway,2,0.34,35,daylight,rainy,True,False,evening,False,False,0,0.25
14423,rural,3,0.36,60,daylight,foggy,False,True,morning,False,False,1,0.38
14424,rural,2,0.19,25,daylight,clear,False,True,afternoon,True,True,2,0.11
14425,highway,1,0.7,70,daylight,clear,True,True,afternoon,False,True,2,0.33
14426,highway,3,0.77,35,dim,foggy,True,False,evening,True,True,3,0.48
14427,urban,4,0.62,25,daylight,rainy,False,True,afternoon,False,True,2,0.33
14428,urban,3,0.28,25,night,rainy,True,False,afternoon,True,True,2,0.27
14429,rural,3,0.81,60,night,rainy,True,False,evening,False,False,0,0.71
14430,rural,4,0.16,70,dim,foggy,False,True,evening,True,True,1,0.32
14431,rural,4,0.12,60,daylight,foggy,True,False,evening,False,True,1,0.34
14432,rural,2,0.15,70,daylight,foggy,True,True,evening,False,True,2,0.37
14433,urban,2,0.68,35,daylight,foggy,True,False,afternoon,True,False,3,0.4
14434,urban,4,0.7,70,night,foggy,False,True,afternoon,True,True,1,0.71
14435,urban,4,0.65,60,daylight,foggy,True,True,afternoon,False,True,0,0.53
14436,urban,2,0.97,35,daylight,clear,False,False,evening,True,False,2,0.35
14437,urban,1,0.39,70,daylight,rainy,True,False,afternoon,False,True,1,0.47
14438,rural,3,0.58,25,daylight,foggy,True,False,evening,False,True,1,0.34
14439,highway,2,0.65,70,night,foggy,False,True,afternoon,True,True,1,0.68
14440,rural,2,0.46,45,dim,clear,False,True,evening,True,True,2,0.13
14441,rural,3,0.49,35,dim,foggy,True,False,afternoon,False,False,1,0.28
14442,urban,3,0.35,35,daylight,rainy,False,False,evening,False,True,0,0.24
14443,highway,1,0.45,25,night,rainy,True,False,morning,False,True,0,0.45
14444,highway,4,0.32,45,daylight,rainy,True,True,evening,False,True,1,0.23
14445,highway,1,0.67,45,daylight,foggy,False,False,evening,True,False,1,0.26
14446,urban,2,0.85,45,daylight,foggy,True,True,evening,False,False,1,0.4
14447,highway,3,0.35,45,night,clear,True,False,afternoon,True,True,1,0.24
14448,highway,1,0.13,25,daylight,clear,False,False,afternoon,False,True,1,0.08
14449,urban,1,0.13,45,dim,foggy,True,False,afternoon,True,False,2,0.08
14450,rural,1,0.79,35,night,clear,False,True,afternoon,False,False,2,0.49
14451,highway,4,0.37,45,dim,rainy,False,False,evening,True,True,2,0.25
14452,highway,4,0.98,25,daylight,clear,True,True,evening,True,True,2,0.37
14453,highway,1,0.34,35,daylight,foggy,False,False,evening,True,False,0,0.16
14454,highway,4,0.33,25,night,rainy,True,True,evening,True,True,1,0.38
14455,urban,4,0.09,35,daylight,foggy,False,True,evening,False,False,2,0.19
14456,urban,2,0.71,60,dim,clear,True,True,morning,True,True,0,0.42
14457,urban,1,0.94,60,daylight,rainy,False,True,morning,False,True,3,0.76
14458,rural,2,0.24,45,dim,rainy,True,True,evening,False,True,1,0.12
14459,highway,2,0.73,25,night,rainy,False,False,afternoon,True,False,1,0.5
14460,highway,3,0.64,45,dim,foggy,False,False,afternoon,True,True,3,0.39
14461,highway,3,0.14,70,daylight,rainy,True,False,morning,True,True,1,0.4
14462,highway,3,0.89,25,dim,foggy,True,True,evening,True,True,1,0.43
14463,rural,2,0.29,45,daylight,clear,True,False,morning,False,False,2,0.11
14464,urban,3,0.04,45,dim,foggy,True,False,evening,True,False,1,0.12
14465,rural,3,0.4,25,daylight,foggy,True,False,morning,False,True,1,0.28
14466,highway,4,0.83,45,night,clear,True,True,evening,True,True,1,0.37
14467,highway,3,0.75,70,daylight,foggy,True,True,morning,False,False,2,0.47
14468,highway,1,0.59,35,daylight,clear,True,False,evening,True,True,0,0.13
14469,rural,4,0.36,45,night,foggy,False,True,afternoon,False,True,1,0.45
14470,urban,2,0.78,70,dim,clear,True,False,evening,True,False,0,0.49
14471,highway,2,0.36,45,night,rainy,True,True,afternoon,False,True,1,0.41
14472,urban,2,0.75,70,dim,foggy,True,False,morning,True,True,2,0.41
14473,highway,2,0.21,60,daylight,foggy,True,False,afternoon,False,False,2,0.24
14474,rural,1,0.63,35,night,clear,True,True,evening,False,False,0,0.48
14475,urban,3,0.39,60,daylight,clear,True,True,afternoon,True,False,2,0.28
14476,highway,4,0.32,25,night,clear,False,False,evening,True,False,1,0.27
14477,urban,4,0.39,25,daylight,rainy,False,False,morning,False,False,2,0.19
14478,highway,1,0.07,60,dim,rainy,True,True,morning,False,False,0,0.28
14479,urban,1,0.48,60,daylight,foggy,True,False,morning,False,False,2,0.49
14480,highway,1,0.65,45,dim,rainy,True,False,morning,True,True,0,0.24
14481,rural,1,0.09,60,dim,clear,False,True,morning,True,True,0,0.22
14482,highway,2,0.6,35,night,clear,False,False,evening,True,False,2,0.47
14483,highway,1,0.49,45,dim,clear,True,False,afternoon,False,False,2,0.04
14484,urban,3,0.92,35,daylight,rainy,False,False,afternoon,False,False,3,0.56
14485,highway,4,0.77,70,dim,clear,False,False,morning,True,True,2,0.43
14486,highway,3,0.08,60,daylight,rainy,False,False,afternoon,False,False,0,0.38
14487,rural,4,0.69,70,daylight,clear,True,False,morning,False,False,2,0.41
14488,urban,4,0.09,25,dim,clear,False,False,morning,True,False,1,0.08
14489,highway,4,0.69,45,night,clear,True,True,evening,False,True,0,0.39
14490,urban,3,0.74,35,daylight,foggy,False,True,evening,True,False,1,0.43
14491,urban,4,0.76,70,daylight,foggy,False,True,evening,True,False,1,0.47
14492,rural,1,0.67,35,daylight,clear,True,True,evening,True,False,0,0.19
14493,urban,4,0.01,60,dim,rainy,True,True,afternoon,True,False,2,0.37
14494,rural,4,0.29,35,dim,clear,True,False,evening,True,False,2,0.18
14495,urban,3,0.25,60,dim,rainy,False,False,morning,True,False,1,0.46
14496,highway,4,0.4,45,night,foggy,False,True,morning,True,True,0,0.51
14497,highway,3,0.09,45,dim,rainy,True,False,morning,True,False,1,0.11
14498,urban,3,0.77,60,daylight,foggy,False,True,evening,True,False,2,0.5
14499,highway,4,0.54,60,night,clear,True,True,evening,False,True,1,0.54
14500,rural,4,0.63,25,daylight,foggy,False,True,evening,True,True,0,0.34
14501,urban,3,0.74,45,daylight,rainy,False,True,afternoon,False,True,2,0.23
14502,urban,1,0.12,70,dim,rainy,True,False,afternoon,True,False,0,0.39
14503,rural,4,0.57,60,night,rainy,False,True,morning,True,True,2,0.58
14504,highway,3,0.36,35,daylight,clear,True,False,morning,True,True,2,0.04
14505,rural,3,0.64,70,daylight,foggy,True,True,morning,True,False,0,0.53
14506,highway,4,0.08,45,night,clear,False,False,afternoon,False,False,0,0.27
14507,highway,3,0.85,25,dim,rainy,True,True,evening,True,False,0,0.43
14508,urban,4,0.01,70,dim,clear,False,True,morning,False,False,1,0.32
14509,rural,2,0.61,25,dim,foggy,True,False,evening,True,False,0,0.44
14510,urban,2,0.89,25,dim,foggy,False,True,evening,False,False,1,0.29
14511,rural,2,0.23,70,dim,rainy,True,True,evening,False,True,1,0.44
14512,rural,3,0.21,25,dim,rainy,True,True,afternoon,True,False,1,0.14
14513,urban,1,0.69,25,night,clear,True,True,evening,False,False,0,0.36
14514,urban,2,0.03,70,dim,clear,False,False,evening,False,True,0,0.24
14515,urban,3,0.65,60,dim,clear,True,True,afternoon,False,True,2,0.6
14516,highway,1,0.54,25,daylight,clear,True,True,afternoon,False,False,1,0.17
14517,urban,2,0.68,35,night,rainy,False,True,afternoon,True,True,3,0.49
14518,urban,2,0.38,70,night,clear,False,False,afternoon,True,False,0,0.39
14519,urban,1,0.58,70,night,clear,True,False,morning,True,False,1,0.63
14520,rural,1,0.76,35,night,clear,True,False,evening,False,False,1,0.42
14521,highway,1,0.16,25,dim,clear,True,False,morning,True,True,1,0.05
14522,urban,4,0.33,70,night,clear,True,False,afternoon,True,True,1,0.39
14523,rural,4,0.21,35,dim,rainy,True,True,afternoon,True,True,1,0.21
14524,rural,4,0.31,35,night,foggy,False,True,evening,False,True,0,0.24
14525,rural,2,0.3,35,night,clear,False,False,afternoon,True,True,2,0.2
14526,rural,4,0.57,25,dim,rainy,True,False,afternoon,False,True,3,0.49
14527,rural,4,0.63,35,dim,foggy,False,True,evening,False,False,1,0.23
14528,highway,1,0.38,60,dim,foggy,False,True,afternoon,True,True,0,0.36
14529,urban,3,0.54,25,dim,foggy,False,True,morning,True,True,0,0.25
14530,urban,4,0.43,45,night,rainy,False,True,morning,True,True,1,0.42
14531,urban,1,0.93,25,daylight,rainy,True,False,afternoon,False,False,2,0.33
14532,urban,2,0.48,35,night,foggy,False,False,afternoon,False,True,2,0.47
14533,rural,2,0.29,45,dim,clear,True,True,evening,False,True,1,0.15
14534,rural,2,0.13,70,daylight,clear,True,True,morning,True,False,1,0.16
14535,rural,2,0.47,35,dim,foggy,False,True,evening,True,False,1,0.27
14536,urban,4,0.4,35,night,foggy,True,True,morning,False,True,1,0.45
14537,highway,2,0.66,60,night,foggy,True,False,evening,True,False,2,0.66
14538,urban,1,0.94,60,daylight,foggy,False,True,evening,True,False,1,0.58
14539,highway,1,0.67,25,daylight,rainy,True,False,afternoon,True,False,0,0.28
14540,rural,2,0.74,35,daylight,clear,True,True,afternoon,True,True,2,0.19
14541,rural,1,0.46,70,dim,foggy,True,False,morning,True,True,2,0.46
14542,highway,1,0.21,35,daylight,clear,True,True,evening,True,True,1,0.07
14543,urban,4,0.49,60,dim,foggy,True,False,evening,False,True,2,0.44
14544,urban,1,0.73,45,dim,rainy,False,False,evening,True,False,0,0.42
14545,urban,3,0.1,70,daylight,clear,False,True,morning,True,True,2,0.0
14546,rural,1,0.87,60,dim,clear,False,True,morning,True,False,1,0.43
14547,urban,2,0.65,45,night,clear,True,True,morning,True,False,2,0.37
14548,urban,2,0.96,35,dim,rainy,True,True,afternoon,False,True,0,0.27
14549,urban,2,0.27,35,night,rainy,False,True,evening,False,False,0,0.4
14550,highway,3,0.35,25,night,rainy,False,True,afternoon,False,False,2,0.43
14551,rural,3,0.51,45,night,rainy,False,False,morning,True,False,1,0.52
14552,urban,2,0.73,45,dim,foggy,False,False,evening,False,False,1,0.25
14553,highway,3,0.02,70,daylight,foggy,True,False,afternoon,True,True,0,0.3
14554,urban,4,0.34,70,daylight,rainy,True,False,morning,True,False,2,0.33
14555,urban,4,0.67,70,daylight,foggy,False,False,morning,False,True,2,0.51
14556,highway,3,0.21,35,night,clear,False,False,evening,True,True,1,0.2
14557,urban,4,0.68,70,night,clear,False,False,evening,True,False,0,0.6
14558,rural,3,0.24,60,night,clear,False,False,afternoon,False,True,1,0.46
14559,highway,4,0.74,25,daylight,foggy,False,False,morning,True,False,1,0.25
14560,rural,1,0.34,60,daylight,foggy,True,True,afternoon,True,True,1,0.43
14561,rural,1,0.99,25,daylight,rainy,True,False,evening,True,True,3,0.49
14562,rural,3,0.73,45,dim,foggy,False,True,evening,False,True,1,0.32
14563,rural,4,0.63,35,daylight,foggy,False,False,morning,False,False,1,0.39
14564,urban,1,0.03,35,dim,foggy,False,True,morning,True,True,0,0.14
14565,highway,1,0.25,45,daylight,foggy,False,False,afternoon,False,True,2,0.23
14566,rural,2,0.09,35,daylight,rainy,False,True,morning,False,False,1,0.12
14567,urban,2,0.68,25,night,rainy,True,True,evening,True,False,2,0.59
14568,urban,4,0.92,60,dim,clear,False,True,evening,True,False,1,0.4
14569,highway,3,0.62,25,night,foggy,False,False,morning,False,True,2,0.46
14570,rural,3,0.76,35,daylight,foggy,True,False,afternoon,False,True,1,0.32
14571,highway,3,0.03,70,daylight,rainy,False,False,afternoon,False,False,0,0.32
14572,rural,4,0.41,35,daylight,foggy,True,False,evening,False,False,0,0.21
14573,rural,3,0.95,60,dim,foggy,True,False,evening,True,True,0,0.59
14574,highway,3,0.38,70,dim,foggy,False,True,afternoon,False,True,1,0.46
14575,rural,2,0.41,70,daylight,rainy,True,True,morning,True,False,2,0.46
14576,highway,4,0.15,45,night,rainy,True,True,afternoon,True,False,1,0.32
14577,highway,2,0.24,25,dim,foggy,False,False,afternoon,True,True,2,0.2
14578,rural,1,0.6,45,night,clear,False,False,morning,True,True,1,0.45
14579,urban,4,0.37,35,night,clear,True,True,morning,True,True,0,0.28
14580,highway,2,0.44,25,daylight,foggy,False,True,morning,False,True,1,0.21
14581,rural,2,0.35,35,dim,clear,False,True,evening,True,True,1,0.09
14582,urban,2,0.88,60,dim,clear,False,True,evening,True,True,1,0.5
14583,highway,1,0.62,60,dim,rainy,True,True,afternoon,True,True,2,0.51
14584,urban,1,0.82,25,night,foggy,False,True,evening,False,True,1,0.53
14585,rural,3,0.92,45,dim,foggy,False,False,morning,False,True,0,0.34
14586,highway,4,0.33,60,daylight,foggy,True,False,morning,True,True,0,0.2
14587,urban,1,0.19,35,dim,rainy,True,True,evening,False,False,1,0.29
14588,rural,3,0.98,25,daylight,clear,True,False,afternoon,True,True,3,0.44
14589,rural,2,0.01,25,night,rainy,False,True,evening,False,False,0,0.14
14590,rural,2,0.05,25,daylight,foggy,True,False,afternoon,False,True,0,0.06
14591,urban,3,0.62,25,daylight,foggy,False,False,afternoon,False,False,2,0.29
14592,rural,2,0.32,25,daylight,clear,False,True,morning,False,False,1,0.17
14593,urban,4,0.52,60,dim,clear,True,True,morning,True,True,0,0.35
14594,highway,2,0.76,60,daylight,foggy,True,False,morning,True,True,1,0.57
14595,rural,2,0.1,45,dim,clear,False,True,morning,False,False,0,0.01
14596,highway,2,0.15,70,daylight,foggy,False,False,afternoon,False,False,0,0.43
14597,rural,3,0.58,70,night,foggy,False,False,afternoon,True,True,0,0.62
14598,rural,2,0.46,25,dim,clear,True,True,afternoon,True,False,0,0.17
14599,highway,3,0.25,45,dim,clear,True,True,afternoon,False,True,1,0.11
14600,rural,2,0.63,70,dim,clear,False,True,morning,False,False,1,0.4
14601,highway,1,0.63,35,daylight,foggy,False,True,evening,True,True,0,0.36
14602,rural,2,0.04,60,daylight,foggy,True,False,evening,True,False,1,0.28
14603,rural,4,0.22,45,dim,rainy,False,True,evening,True,False,1,0.09
